city,branch_postal_code,building_number,lat,lon,subtype_name,branch_id,brand_name_en,brand_name_ar,brand_logo_link,brand_website,brand_size,brand_price_range,brand_instagram_link,brand_type,brand_categories,branch_rating,branch_status,branch_opening_hours,branch_amenities,branch_accessibility_facilities,branch_national_short_address,branch_payment_methods,branch_phone_number,street_aname,street_ename,district,branch_reviews
الرياض,12467.0,2305.0,24.77049638,46.67144077,,ChIJIYTgQ339Lj4RSodMpsM_EWs,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Outdoorseating"", ""Offers Breakfast"", ""Dine In"", ""Lunch Menu"", ""Group Friendly"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance"", ""Wheelchair-Friendly Toilet""]",RHYA2305,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 520 3525,الطريق الدائري الشمالي,,حي المصيف,222
الرياض,12466.0,7120.0,24.7633433,46.69290461,,ChIJ10xlcjz9Lj4R6MKQLBy-kB4,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Lunch Menu"", ""Group Friendly"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]",RHYB7120,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 520 0473,ابي بكر الصديق الفرعي,,حي المصيف,852
الرياض,12483.0,3008.0,24.76221907,46.7225324,,ChIJt1MQ3In9Lj4RD5JqQZSvazc,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: 6:30 AM - 12:30 AM"", ""Tuesday: 6:30 AM - 12:30 AM"", ""Wednesday: 6:30 AM - 12:30 AM"", ""Thursday: 6:30 AM - 12:30 AM"", ""Friday: 6:30 AM - 12:30 AM"", ""Saturday: 6:30 AM - 12:30 AM"", ""Sunday: 6:30 AM - 12:30 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Lunch Menu"", ""Group Friendly"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Entrance""]",RHRA3008,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 510 2280,الامير مقرن بن عبدالعزيز,,حي المغرزات,1041
الرياض,13215.0,3046.0,24.77141871,46.76948704,,ChIJ8wPZssQBLz4R5cVe6RLI4S0,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: 6:30 AM - 12:00 AM"", ""Tuesday: 6:30 AM - 12:00 AM"", ""Wednesday: 6:30 AM - 12:00 AM"", ""Thursday: 6:30 AM - 12:00 AM"", ""Friday: 6:30 AM - 12:00 AM"", ""Saturday: 6:30 AM - 12:00 AM"", ""Sunday: 6:30 AM - 12:00 AM""]","[""Serve Sweets"", ""Offers Breakfast"", ""Group Friendly"", ""Lunch Menu"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking""]",RFFA3046,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 510 7940,بكر الباهلي,,حي الملك فيصل,83
الرياض,13217.0,3890.0,24.77148812,46.76707132,,ChIJWfPkP0MBLz4RFuR-Y_Mt7yY,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Lunch Menu"", ""Group Friendly"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]",RFHA3890,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 510 1504,الملك عبدالله ابن عبدالعزيز سعود الفرعي,,حي الحمراء,203
الرياض,13223.0,7771.0,24.77281161,46.79265469,,ChIJo6MOHewBLz4Rm7jgh6e36-U,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Average,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 6:00 AM - 12:00 AM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Takeout"", ""Offers Coffee""]",nan,RFKA7771,"[""Supports Credit Card""]",nan,الشيخ سليمان بن عبدالله بن محمد,,حي الخليج,4
الرياض,13222.0,3337.0,24.77523681,46.82061317,,ChIJqUAsHWgBLz4RPvlJG7eI774,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,nan,"[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]",RFNC3337,"[""Supports Debit Card"", ""Supports Credit Card""]",nan,الامير بندر بن عبدالعزيز,,حي النهضة,47
الرياض,13316.0,6409.0,24.78979307,46.65913028,,ChIJ130GRjrjLj4RKa0Ab3dkxwQ,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: 6:30 AM - 12:30 AM"", ""Tuesday: 6:30 AM - 12:30 AM"", ""Wednesday: 6:30 AM - 12:30 AM"", ""Thursday: 6:30 AM - 12:30 AM"", ""Friday: 6:30 AM - 12:30 AM"", ""Saturday: 6:30 AM - 12:30 AM"", ""Sunday: 6:30 AM - 12:30 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Outdoorseating"", ""Offers Breakfast"", ""Dine In"", ""Lunch Menu"", ""Group Friendly"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]",RARA6409,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 57 662 9272,الملك عبدالعزيز ابن عبدالرحمن سعود,,حي الربيع,1638
الرياض,13312.0,7463.0,24.78356713,46.66250158,,ChIJT-smmJ3jLj4R0KXRVjkXBkU,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: 6:30 AM - 11:30 PM"", ""Tuesday: 6:30 AM - 11:30 PM"", ""Wednesday: 6:30 AM - 11:30 PM"", ""Thursday: 6:30 AM - 11:30 PM"", ""Friday: 6:30 AM - 11:30 PM"", ""Saturday: 6:30 AM - 11:30 PM"", ""Sunday: 6:30 AM - 11:30 PM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance"", ""Wheelchair-Friendly Toilet""]",RALA7463,"[""Supports Debit Card"", ""Supports Credit Card""]",+966 11 511 6312,الملك عبدالعزيز ابن عبدالرحمن سعود الفرعي,,حي النفل,399
الرياض,13313.0,7412.0,24.78994294,46.70123225,,ChIJbZso5QL9Lj4Ryz2YK7ycmtQ,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: 6:00 AM - 12:00 AM"", ""Tuesday: 6:00 AM - 12:00 AM"", ""Wednesday: 6:00 AM - 12:00 AM"", ""Thursday: 6:00 AM - 12:00 AM"", ""Friday: 6:00 AM - 12:00 AM"", ""Saturday: 6:00 AM - 12:00 AM"", ""Sunday: 6:00 AM - 12:00 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Outdoorseating"", ""Offers Breakfast"", ""Pickup"", ""Dine In"", ""Lunch Menu"", ""Group Friendly"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance"", ""Wheelchair-Friendly Toilet""]",RAWA7412,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 511 1950,عثمان بن عفان الفرعي,,حي الوادي,1209
الرياض,13313.0,4217.0,24.78401473,46.69997078,,ChIJcaWsMZX9Lj4RqaIRNM3OwXA,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Outdoorseating"", ""Offers Breakfast"", ""Dine In"", ""Lunch Menu"", ""Group Friendly"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]",RAWA4217,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 511 5568,غزة,,حي الوادي,1498
الرياض,13241.0,6623.0,24.78180077,46.73097299,,ChIJkUFcjer9Lj4RUevRQLdL83M,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: 9:00 AM - 11:30 PM"", ""Tuesday: 9:00 AM - 11:30 PM"", ""Wednesday: 9:00 AM - 11:30 PM"", ""Thursday: 9:00 AM - 11:30 PM"", ""Friday: 9:00 AM - 11:30 PM"", ""Saturday: 9:00 AM - 11:30 PM"", ""Sunday: 9:00 AM - 11:30 PM""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Lunch Menu"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]",RFDA6623,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 510 7985,nan,,حي الشهداء,1620
الرياض,13241.0,3208.0,24.77865522,46.73406461,,ChIJyVevwl39Lj4RXEm4viIloow,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Lunch Menu"", ""Group Friendly"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]",RFDB3208,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 520 3546,عبدالله ابن سعود ابن عبدالعزيز الفرعي,,حي الشهداء,1900
الرياض,13226.0,3513.0,24.78590397,46.79902974,,ChIJMaByi2ABLz4Rert7qnEoGrY,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Exceptional,Open,"[""Monday: 6:30 AM - 12:30 AM"", ""Tuesday: 6:30 AM - 12:30 AM"", ""Wednesday: 6:30 AM - 12:30 AM"", ""Thursday: 6:30 AM - 12:30 AM"", ""Friday: 6:30 AM - 12:30 AM"", ""Saturday: 6:30 AM - 12:30 AM"", ""Sunday: 6:30 AM - 12:30 AM""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Pickup"", ""Dine In"", ""Group Friendly"", ""Lunch Menu"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]",RFBA3513,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 510 1436,على بن سعيد,,حي اشبيلية,40
الرياض,13224.0,3313.0,24.79011436,46.80839894,,ChIJ16Mmrx8ALz4Rc5EUArH7fv0,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Good,Open,"[""Monday: 6:30 AM - 12:30 AM"", ""Tuesday: 6:30 AM - 12:30 AM"", ""Wednesday: 6:30 AM - 12:30 AM"", ""Thursday: 6:30 AM - 12:30 AM"", ""Friday: 6:30 AM - 12:30 AM"", ""Saturday: 6:30 AM - 12:30 AM"", ""Sunday: 6:30 AM - 12:30 AM""]","[""Serve Sweets"", ""Toilet"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Lunch Menu"", ""Group Friendly"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Entrance""]",RFKE3313,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 11 511 1925,طريق الملك عبدالله بن عبدالعزيز,,حي الخليج,2120
الرياض,13315.0,6656.0,24.78328236,46.64461538,,ChIJbRIpglDjLj4R-iGuiDUzieM,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Very Good,Open,"[""Monday: Open 24 hours"", ""Tuesday: Open 24 hours"", ""Wednesday: Open 24 hours"", ""Thursday: Open 24 hours"", ""Friday: Open 24 hours"", ""Saturday: Open 24 hours"", ""Sunday: Open 24 hours""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Parking"", ""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]",RASB6656,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",nan,الثمامه,,حي الصحافة,165
الرياض,13316.0,7323.0,24.79840867,46.65468615,,ChIJWc_Lyv_jLj4R77psmRDizQU,Starbucks,ستاربكس,https://instagram.fruh2-1.fna.fbcdn.net/v/t51.2885-19/150698627_1155961634818111_6339052925445145976_n.jpg?stp=dst-jpg_s320x320&_nc_ht=instagram.fruh2-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=ItarQ7XvtGIAX8iH1dU&edm=AOQ1c0wBAAAA&ccb=7-5&oh=00_AfDmx9i7MgQVNYc7I7z1416wt3tKqaEcWyPGjmGa5AzDtA&oe=6570FC5D&_nc_sid=8b3546,https://www.starbucks.sa,big,Mid-Range,https://www.instagram.com/starbucksksa,"""food and beverage outlets""","[""Coffee Shops and Tea Houses"", ""Dessert Shop"", ""Sandwich Spot"", ""Snack Place""]",Below Average,Open,"[""Monday: 6:00 AM - 12:30 AM"", ""Tuesday: 6:00 AM - 12:30 AM"", ""Wednesday: 6:00 AM - 12:30 AM"", ""Thursday: 6:00 AM - 12:30 AM"", ""Friday: 6:00 AM - 12:30 AM"", ""Saturday: 6:00 AM - 12:30 AM"", ""Sunday: 6:00 AM - 12:30 AM""]","[""Serve Sweets"", ""Delivery"", ""Offers Breakfast"", ""Dine In"", ""Group Friendly"", ""Lunch Menu"", ""Vegetarian Options"", ""Takeout"", ""Offers Coffee""]","[""Wheelchair-Friendly Seating"", ""Wheelchair-Friendly Entrance""]",RARA7323,"[""Supports NFC"", ""Supports Debit Card"", ""Supports Credit Card""]",+966 12 232 7873,طريق الملك عبدالعزيز,,حي الربيع,24
